time,leek_price,onion__price,onion_whole_price,leek_whole_price,mt,mlt,mht,mm,dmm,ms,rh,sun,solar,g_onion_area,g_onion_output,onion_area,onion_output,barley_area,barley_output,total.cpi,b.cpi,vege.cpi,g.onion.cpi,onion.cpi,disel.cpi,onion_export,onion_import,onion_exp.amo,onion_imp.amo,leek_export,leek_import,leek_exp.amo,leek_imp.amo,seasonal,20ago_sea,60ago_sea,120ago_sea,240ago_sea,trend,20ago_tre,60ago_tre,120ago_tre,240ago_tre,remainder,1ago_rem,2ago_rem,3ago_rem,4ago_rem,5ago_rem,6ago_rem,7ago_rem,8ago_rem,9ago_rem,10ago_rem,11ago_rem,12ago_rem,13ago_rem,14ago_rem,15ago_rem,16ago_rem,17ago_rem,18ago_rem,19ago_rem,20ago_rem,40ago_rem,60ago_rem,120ago_rem,240ago_rem
2020-02-14,1607,1500,800,600,8,15.9,3.2,0,0,1.2,77,7.9,13.48,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,-33.20193986,-86.27586898,-10.52770579,32.58266474,-14.63630584,1932.827561,1899.758479,1877.292792,1864.613252,1979.417802,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-93.02110869,-104.1639804,-116.9258998,-90.49734292,-47.54497655,-44.59261018,3.101938546,15.45540291,16.51738982,139.1064281,186.2349141,212.8040836,-231.7814966
2020-02-17,1607,1500,850,500,-2.8,-0.3,-4.9,1,78.4,3.9,65,5,9.52,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,-10.74151755,-86.003711,-11.1065812,32.37202636,-3.744553994,1936.08489,1900.548308,1877.430658,1864.877048,1977.633015,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-93.02110869,-104.1639804,-116.9258998,-90.49734292,-47.54497655,-44.59261018,3.101938546,15.45540291,70.33952518,186.6759227,319.7509257,-240.8884613
2020-02-18,1553,1500,850,600,-1.4,4.2,-6.4,0,28.8,2.5,55,10.1,17.16,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,-13.88476399,-74.44007556,-25.69196399,20.9616487,23.54309263,1939.342219,1901.338137,1877.568525,1865.140844,1975.848228,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-93.02110869,-104.1639804,-116.9258998,-90.49734292,-47.54497655,-44.59261018,3.101938546,80.04874592,148.1234387,223.8975071,-266.3913207
2020-02-19,1553,1500,850,800,2.4,9.4,-4.1,0,0,1.3,61,8.4,14.57,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,-2.677589384,-27.53535576,-42.98939405,13.39833075,30.27443282,1942.599549,1902.127966,1877.706392,1865.40464,1974.063441,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-93.02110869,-104.1639804,-116.9258998,-90.49734292,-47.54497655,-44.59261018,-40.95188867,165.2830019,121.1970288,-271.3378737
2020-02-20,1553,1565,950,900,5,12.4,-0.9,0,0,1.2,65,9.7,14.95,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,59.14937672,-25.37281832,-55.8999683,52.83043589,57.04305799,1945.856878,1902.917795,1877.844259,1865.668437,1972.278654,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-93.02110869,-104.1639804,-116.9258998,-90.49734292,-47.54497655,0.054032684,178.0557094,81.50112737,-296.3217117
2020-02-21,1500,1565,1000,1000,7.1,14.2,-0.4,1.6,7.3,1.4,69,5.4,11.06,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,47.30967615,-36.21028088,-34.83021851,57.41472904,33.92850491,1949.114207,1903.707624,1877.982126,1865.932233,1970.493866,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-93.02110869,-104.1639804,-116.9258998,-90.49734292,-9.354374477,156.8480928,76.65303794,-304.4223714
2020-02-24,1553,1565,1100,1000,7.2,15,-1.3,0.2,2.3,1.4,55,8.2,14.84,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,37.99378511,-10.57155296,-57.56999253,53.29310838,54.90934268,1952.371537,1904.497453,1878.119993,1866.196029,1968.709079,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-93.02110869,-104.1639804,-116.9258998,-14.04849592,179.45,80.51086232,-323.618422
2020-02-25,1553,1650,1200,900,7.5,10,5.7,28.1,57.8,2,91,0.2,1.83,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,4.1064655,-24.12330124,-72.30976656,35.60005915,58.32257536,1955.628866,1905.287282,1878.257859,1866.459826,1966.924292,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-93.02110869,-104.1639804,-20.55214118,194.0519072,-15.05988473,-458.2468675
2020-02-26,1553,1650,1400,800,7,11.9,3.1,1.5,22.1,1.8,79,4,11.13,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,-7.257044588,-36.05600189,-35.33525486,21.76415278,27.9517225,1958.886195,1906.077111,1878.395726,1866.723622,1965.139505,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-93.02110869,-20.91292929,156.9395287,-25.48777463,-426.0912274
2020-02-27,1553,1880,1450,800,5.3,10.4,1.2,0.1,2,1.6,71,6.5,14.99,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,11.23658818,-31.51251207,-48.45598127,13.35681783,44.36923755,1962.143525,1906.86694,1878.533593,1866.987418,1963.354718,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,-98.35442744,-11.27371741,169.9223883,-17.34423597,-440.7239553
2020-02-28,1553,1960,1500,700,4.5,6.8,1.7,2.7,9.8,1.2,85,0.1,3.41,12488,355931,21777,1594450,33085,154832,105.79,112.26,128.25,98.13,92.01,107.4,4,1628,5,448,0.1,12,1,32,7.492125711,-16.39759368,-51.52908862,15.94948289,54.12008594,1965.400854,1907.656768,1878.67146,1867.251214,1961.569931,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,-171.2591748,135.1750183,172.8576288,93.7993027,-448.6900165
2020-03-02,1553,2250,1550,600,5.2,9.7,1.7,0.1,4,2.7,58,9.1,17.85,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,13.6048061,-1.52077052,-45.03076741,-12.45785205,24.29950575,1968.658183,1908.446597,1878.809327,1867.515011,1959.785143,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,-186.9258268,235.623754,166.2214408,144.9428414,-417.0846491
2020-03-03,1500,2250,1250,500,6.1,12,0.1,0.1,2,1.6,70,4.9,12.72,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,14.19367696,10.64176692,-89.19911286,-23.24613938,24.05035414,1971.915513,1909.236426,1878.947193,1867.778807,1958.000356,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,-199.8781932,268.405823,210.2519195,208.4673324,-415.0507103
2020-03-04,1500,2250,1150,500,4.3,8.6,0.4,0,3.5,3.6,55,8.2,15.72,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,-28.40792836,14.23287579,-81.84364878,-21.74871242,17.46786919,1975.172842,1910.026255,1879.08506,1868.042603,1956.215569,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,-204.259131,283.6640825,202.7585886,260.7061092,-463.6834382
2020-03-05,1500,2300,1150,500,2.4,8.4,-2.2,0,2.6,2.4,52,10.6,19.6,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,-14.63630584,7.089755839,-80.6786609,23.98680978,1.980622336,1978.430171,1913.283585,1879.222927,1868.3064,1954.430782,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,-200.3733404,245.2080563,201.4557339,214.7067907,-446.4114041
2020-03-06,1500,2150,1100,600,3.9,12,-4,0,0,1.3,53,10.7,19.35,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,-3.744553994,3.973795313,-93.97348561,25.38899864,1.731470721,1981.687501,1916.540914,1880.012756,1868.570196,1952.645995,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,-200.5147092,326.0558465,213.9607297,159.0408055,-444.3774653
2020-03-09,1500,2150,1050,600,8.8,14.8,1.6,3.2,43,1.3,74,3.8,10.98,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,23.54309263,-20.28720934,-129.6331126,71.00614456,3.720414344,1984.94483,1919.798243,1880.802585,1868.833992,1950.861207,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,-179.5110339,340.0928276,135.8305277,390.1598633,-444.5816217
2020-03-10,1500,2050,1000,500,7.5,10,4.5,9.1,23.5,2.7,84,0.2,3.01,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,30.27443282,-65.84668064,-138.0563748,46.7476128,5.85221511,1988.202159,1923.055573,1881.592414,1869.097788,1949.07642,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,-137.2088919,311.2087726,143.463961,414.1545988,-444.9286353
2020-03-11,1500,2000,950,500,4.9,9.7,0.6,0,4,3.2,48,11,21.31,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,57.04305799,-41.57814766,-130.1053772,46.96490289,15.26973016,1991.459489,1926.312902,1882.382243,1869.361585,1947.291633,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,-164.7347542,295.6803317,134.7231344,526.6735125,-452.5613632
2020-03-12,1500,2000,1250,600,6.8,14.9,-1.5,0,0.1,1.9,51,10.3,19.5,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,33.92850491,-43.17722346,-129.1317875,50.99481786,12.21765124,1994.716818,1929.570231,1883.172072,1869.625381,1945.506846,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,-166.3930078,121.3911564,132.9597159,299.3798012,-447.7244971
2020-03-13,1500,2175,1250,600,7.1,13.1,1.6,0,0.5,2.4,50,7.4,16.75,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,54.90934268,-33.20193986,-136.0683287,41.95164369,21.78828594,1997.974147,1932.827561,1883.961901,1869.889177,1943.722059,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,-292.6256207,16.51738982,139.1064281,88.1591791,-512.5103446
2020-03-16,1500,2000,1250,800,4.5,10.5,-1.7,0.3,12.1,2.3,50,10.8,21.46,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,58.32257536,-10.74151755,-122.0912547,41.6636875,-0.168144611,2001.231477,1936.08489,1884.75173,1870.152973,1941.937271,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,-318.3433723,15.45540291,70.33952518,88.18333901,-688.7691268
2020-03-17,1500,2000,1050,900,7.6,14,0.8,0.1,2.2,2.5,65,7.5,13.47,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,27.9517225,-13.88476399,-132.5903044,70.51884741,-5.206631039,2004.488806,1939.342219,1885.541558,1870.41677,1940.152484,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-372.4574552,3.101938546,80.04874592,59.06438282,-681.9458532
2020-03-18,1500,2055,950,800,9.8,18,1.8,0,0,1.7,57,10.2,20.91,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,44.36923755,-2.677589384,-125.3794987,97.05141924,-8.100510529,2007.746135,1942.599549,1886.331387,1870.680566,1938.367697,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-386.9219592,-44.59261018,-40.95188867,32.26801471,-710.2671865
2020-03-19,1500,2000,950,800,9.7,15.9,4.7,0,5.2,4.4,52,8.4,16.47,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,54.12008594,59.14937672,-114.175249,163.1488073,19.85668962,2011.003465,1945.856878,1887.121216,1870.944362,1936.58291,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-452.0062546,-47.54497655,0.054032684,518.9068304,-736.4395995
2020-03-20,1500,2000,900,700,9.5,15.7,3.1,0,0,2.8,42,11,21.47,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,24.29950575,47.30967615,-105.5566708,109.6105805,14.69343517,2014.260794,1949.114207,1887.911045,1871.208159,1934.798123,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-496.4238834,-90.49734292,-9.354374477,406.1812608,-729.4915579
2020-03-23,1500,1945,850,700,9.9,17.3,2.3,0,0,2.2,51,11.2,21.77,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,24.05035414,37.99378511,-101.6523782,79.24946207,22.23421725,2017.518123,1952.371537,1888.700874,1871.471955,1933.013335,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-437.3653217,-116.9258998,-14.04849592,159.278583,-735.2475527
2020-03-24,1500,1945,800,800,9.5,17.3,2.3,0,0,1.5,57,10.7,21.29,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,17.46786919,4.1064655,-95.93856191,60.98358169,17.05092046,2020.775453,1955.628866,1889.490703,1871.735751,1931.228548,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-406.7353314,-104.1639804,-20.55214118,67.28066714,-728.2794688
2020-03-25,1500,1945,800,800,11.7,19.6,2.8,0,0.6,1.6,57,10.2,20.78,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,1.980622336,-7.257044588,-96.36760273,108.2415108,31.05266348,2024.032782,1958.886195,1890.280532,1871.999547,1929.443761,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-398.6291506,-93.02110869,-20.91292929,19.75894172,-740.4964246
2020-03-26,1500,1900,800,800,13.3,18.2,8,7,80.4,1.4,76,2.7,8.79,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,1.731470721,11.23658818,-106.7966435,73.30896378,45.58296608,2027.290111,1962.143525,1891.070361,1872.263344,1927.658974,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-420.3801128,-98.35442744,-11.27371741,54.42769249,-753.24194
2020-03-27,1500,1900,850,800,11.4,16.3,6.4,5.6,20.8,2.4,83,2.9,8.88,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,3.720414344,7.492125711,-87.03520816,53.09070245,35.63707819,2030.547441,1965.400854,1891.86019,1872.52714,1925.874187,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-419.8929796,-171.2591748,135.1750183,74.38215755,-741.5112649
2020-03-30,1500,1900,900,800,10,16.9,4.2,0,0,1.4,60,10.7,22.41,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,5.85221511,13.6048061,-75.27377279,21.11053635,17.8816665,2033.80477,1968.658183,1892.650019,1872.790936,1924.0894,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-429.2629893,-186.9258268,235.623754,159.0985274,-741.971066
2020-03-31,1500,1850,1150,1000,11.1,18.9,2.9,0,0.6,1.4,58,10.3,21.72,12488,355931,21777,1594450,33085,154832,105.8,112.92,123.97,81.56,99.04,105.55,20,1519,32,503,0.2,2.6,2,6,15.26973016,14.19367696,-108.8456707,2.225608348,-1.730888047,2037.062099,1971.915513,1893.439848,1873.054733,1922.304612,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-486.1091895,-199.8781932,268.405823,231.7196591,-720.5737243
2020-04-01,1443,1915,1000,1000,10.8,17.4,5.7,0.7,8.2,2.7,54,5.7,16.34,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,12.21765124,-28.40792836,-67.89375918,41.24544225,7.847033595,2042.325051,1975.172842,1894.229677,1873.318529,1920.519825,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-446.7649135,-204.259131,283.6640825,85.4360289,-728.3668588
2020-04-02,1443,1950,1100,1000,9.6,16.9,2.3,0,0,1.9,51,10.4,21.34,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,21.78828594,-14.63630584,-87.2275619,96.12241901,-11.28933048,2047.588003,1978.430171,1895.019506,1873.582325,1918.735038,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-463.7938654,-200.3733404,245.2080563,140.2952559,-707.4457075
2020-04-03,1443,1950,1050,1000,10.8,18.2,3.3,0,0,2.1,44,11.3,23.68,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,-0.168144611,-3.744553994,-111.865181,86.57082434,24.19335307,2052.850955,1981.687501,1895.809335,1873.846121,1916.950251,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-477.9429466,-200.5147092,326.0558465,149.5830543,-741.1436039
2020-04-06,1443,1950,1050,1000,9.2,16.9,0.2,0,0,1.8,47,10.5,23.69,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,-5.206631039,23.54309263,-126.691991,89.30885477,58.34270328,2058.113907,1984.94483,1896.599163,1873.983988,1915.165464,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-508.4879225,-179.5110339,340.0928276,89.70715701,-773.5081669
2020-04-07,1443,1950,900,1000,11.8,18.9,4.6,0.1,2.5,2.3,50,10.2,20.85,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,-8.100510529,30.27443282,-98.59776495,34.18407626,85.06348207,2063.376859,1988.202159,1897.388992,1874.121855,1913.380676,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-518.4765921,-137.2088919,311.2087726,144.6940687,-798.4441585
2020-04-08,1443,1950,1000,1100,9.9,16,4.3,0.1,6.6,2.8,42,11,24.34,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,19.85668962,57.04305799,-83.85915301,49.88732558,103.8794989,2068.639811,1991.459489,1898.178821,1874.259722,1911.595889,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-548.5025466,-164.7347542,295.6803317,128.8529526,-815.4753882
